,name,price,brand,rating,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen,weight
297,"MSI GF Series GF75 THIN 9SC-027 17.3"" 60 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1650 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1199,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,4 GB,17.3,3.42
298,"Lenovo ThinkPad L13 13.3"" Touchscreen Laptop i5-10210U 16GB 512GB SSD Win 10 Pro",1197.67,-1,5,-1,2.4,6,640,12,1650,12,13.3,2.4
299,"MSI GF63 THIN 9SC-652 (i7-9750H, 32GB RAM, 512GB NVMe SSD, NVIDIA GTX 1650 4GB, 15.6"" Full HD 120Hz 3ms, Windows 10) Gaming Laptop",1192,XOTIC PC,5,Intel Core i7 9th Gen,2.6,6,640,32,1650,4 GB,15.6,1.63
300,"Lenovo Legion Y730 81HD001SUS 15.6"" FHD IPS GTX 1050 Ti 4 GB VRAM i5-8300H 8 GB Memory 1 TB HDD Windows 10 Home Gaming Laptop",1190.87,Lenovo,5,Intel Core i5 8th Gen,2.3,4,1000,8,1650,4 GB,15.6,1.3
301,"Lenovo Legion Y730 81HD001SUS 15.6"" FHD IPS GTX 1050 Ti 4 GB VRAM i5-8300H 8 GB Memory 1 TB HDD Windows 10 Home Gaming Laptop",1190.87,Lenovo,5,Intel Core i5 8th Gen,2.3,4,1000,8,1650,4 GB,15.6,2.9
302,"ASUS K570UD-ES54 15.6"" FHD GeForce GTX 1050 Core i5-8250U 8 GB Memory 256 GB SSD Windows 10 Home Gaming Laptop With Fingerprint Reader and Backlit Keyboard",1185,ASUS,5,Intel Core i5 8th Gen,1.6,4,256,8,1650,2 GB,15.6,2.8
303,Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|32GB 2666MHz|1TB PCIe SSD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,1179.99,-1,5,Intel Core i7 9th Gen,2.6,6,640,32,1650,4 GB,15.6,2.2
304,"Lenovo Legion Y530 Gaming Laptop, 15.6"" FHD Display, Intel Core i7-8750H Upto 4.1GHz, 32GB RAM, 256GB NVMe SSD + 1TB HDD, GTX 1050 Ti 4GB, HDMI, MiniDP, Backlit Keys, Wi-Fi, Bluetooth, Windows 10 Home",1179.99,Lenovo,5,Intel Core i7 8th Gen,2.2,6,1256,32,1650,4 GB,15.6,2.5
305,Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|32GB 2666MHz|512GB PCIe SSD+1TB HDD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,1179,-1,5,Intel Core i7 9th Gen,2.6,6,640,32,1650,4 GB,15.6,2.2
306,"HP OMEN 15-dc1020nr 15.6"" 60 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 8 GB Memory 256 GB SSD Windows 10 Home 64-bit Gaming Laptop",1177.99,HP,5,Intel Core i7 9th Gen,2.6,6,256,8,1650,6 GB,15.6,1.28
307,"XPC MSI GF63 THIN Gamer Notebook (Intel 9th Gen i7-9750H, 32GB RAM, 512GB NVMe SSD, NVIDIA GTX 1650 4GB, 15.6"" Full HD 120Hz 3ms, Windows 10) Gaming Laptop",1172,XOTIC PC,5,Intel Core i7 9th Gen,2.6,6,640,32,1650,4 GB,15.6,2.2
308,Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 32GB DDR4| 1TGB PCIE SSD+1T HDD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,1170.99,-1,5,AMD Ryzen 7,2.3,6,640,32,1650,4 GB,17.3,2.3
309,"XPC MSI GF65 THIN Gamer Notebook (Intel 9th Gen i5-9300H, 16GB RAM, 1TB NVMe SSD, NVIDIA GTX 1660 Ti 6GB, 15.6"" Full HD 120Hz 3ms, Windows 10) VR Ready Gaming Laptop",1152,XOTIC PC,5,Intel Core i5 9th Gen,2.4,4,640,16,1650,6 GB,15.6,1.86
310,"MSI GS65 Stealth THIN-652 Gaming Laptop - 15.6"" 144 Hz - Intel Core i7 8th Gen 8750H (2.20 GHz) - NVIDIA GeForce GTX 1070 Max-Q - 16 GB Memory 512 GB M.2 SSD - Windows 10 Home 64-bit",1149.99,MSI,5,Intel Core i7 8th Gen,2.2,6,512,16,1650,8 GB,15.6,1.1
311,"Newest Lenovo Legion Y540 15.6""FHD IPS  Gaming Laptop|Intel Core i7-9750H Hexa-Core Processor|Nvidia GeForce GTX 1650 4GB Graphics Card| 16GB Memory|512GB PCIe M.2 SSD| Backlit Keyboard| Windows 10",1149.99,Lenovo,5,Intel Core i7 9th Gen,2.4,6,512,16,1650,4 GB,15.6,1.21
312,"Lenovo Legion Y520 Gaming Laptop: Core i7-7700HQ, NVidia GTX 1060, 16GB RAM, 512GB SSD, 15.6"" Full HD Display",1149.99,Lenovo,5,Intel Core i7 7th Gen,2.8,4,512,16,1650,3 GB,15.6,2.8
313,"Newest Dell G5 15.6"" Full HD Gaming Laptop(16G DDR4 Ram/1TB SSD M.2+1TB HDD) |Intel Core i7-8750H 6-Core |NVIDIA GeForce GTX 1050Ti 4GB|802.11ac + Bluetooth |Backlit Keyboard|Windows 10 Home| Red",1149.99,DELL,5,Intel Core i7 8th Gen,2.2,6,640,16,1650,4 GB,15.6,2.23
314,"Newest Lenovo Legion Y540 15.6"" FHD IPS Gaming Laptop| Intel Quad-Core i5-9300H| NVIDIA GeForce GTX1660Ti 6GB|16GB DDR4|512GB M.2 SSD+1TB HDD| HDMI |Mini DisplayPort| Backlit Keyboard | Windows 10",1149.99,-1,5,Intel Core i5 9th Gen,2.4,6,640,16,1650,6 GB,15.6,1.1
315,"ASUS ROG Strix GL531GT-EB76 15.6"" 60 Hz Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1650 16 GB Memory 1 TB PCIe SSD Windows 10 Home 64-bit Gaming Laptop",1149,ASUS,5,Intel Core i7 9th Gen,2.6,6,1000,16,1650,4 GB,15.6,2.33
316,"MSI GF75 THIN 9SC-278 Gaming and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 512GB PCIe SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1650, Wifi, Bluetooth, Webcam, 3xUSB 3.2, Win 10 Home)",1149,MSI,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,12,17.3,1.29
317,Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|16GB 2666MHz|1TB PCIe SSD+1TB HDD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,1139.99,-1,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,4 GB,15.6,1.45
318,"Lenovo Legion Y540 81SY005RUS Gaming Laptop - 15.6"" FHD IPS, Intel Core i7-9750H 2.60 GHz, NVIDIA GeForce GTX 1650, 8 GB DDR4 Memory, 128 GB SSD, 1 TB HDD, Windows 10 Home 64-bit",1138.97,Lenovo,5,Intel Core i7 9th Gen,2.6,6,1128,8,1650,4 GB,15.6,1.95
319,Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 32GB DDR4| 1TB PCIE SSD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,1136.99,-1,5,AMD Ryzen 7,2.3,6,640,32,1650,4 GB,17.3,1.4
320,"Refurbished: Acer PH315-51-757A 15.6"" 144 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 256 GB SSD Windows 10 Home 64-bit Gaming Laptop (Grade A - Manufacturer Recertified)",1129.99,Acer,5,Intel Core i7 8th Gen,2.2,6,256,16,1650,6 GB,15.6,1.48
321,"Refurbished: Acer PH315-51-757A 15.6"" 144 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 256 GB SSD Windows 10 Home 64-bit Gaming Laptop (Grade A - Manufacturer Recertified)",1129.99,Acer,5,Intel Core i7 8th Gen,2.2,6,256,16,1650,6 GB,15.6,2.79
322,"Open Box: MSI GL Series GL65 9SEK-065 15.6"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1125,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,2
323,"Dell 15.6"" FHD Laptop i7-10510U 16GB 512GB SSD Win 10 Pro Nvidia MX 250 8303J",1120.26,-1,5,-1,2.4,6,640,12,1650,12,15.6,2.1
324,"Refurbished: HP OMEN 17-an120nr 17.3"" 144 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",1119.47,HP,5,Intel Core i7 8th Gen,2.2,6,1128,16,1650,6 GB,17.3,2.2
325,"Lenovo ThinkPad L13 13.3"" Touchscreen 2 in 1 Laptop i5-10210U 8GB 256GB SSD W10P",1115.55,-1,5,-1,2.4,6,640,12,1650,12,13.3,1.44
326,"2019 Acer Predator Helios 300 15.6"" FHD IPS Gaming Laptop, Intel Six-Core i7-8750H, 8GB DDR4 RAM, 500GB HDD, NVIDIA GeForce GTX 1060 6GB, Backlit Keyboard, USB-C, Windows 10",1111.99,-1,5,-1,2.4,6,640,12,1650,12,-1,2.23
327,"2019 Acer Predator Helios 300 15.6"" FHD IPS Gaming Laptop, Intel Six-Core i7-8750H, 8GB DDR4 RAM, 500GB HDD, NVIDIA GeForce GTX 1060 6GB, Backlit Keyboard, USB-C, Windows 10",1111.99,Acer,5,Intel Core i7 8th Gen,2.2,6,640,8,1650,6 GB,15.6,1.7
328,"HP OMEN 15"" Gaming Laptop Intel Core i5 12GB RAM 1TB HD 128GB SSD Black - 9th Gen i5-9300H Quad-core - NVIDIA GeForce GTX 1650 4 GB - Full HD IPS Display - 60 Hz Refresh Rate - NVIDIA G-sync Tech",1100,-1,5,-1,2.4,6,640,12,1650,12,15.6,1.26
329,"ASUS - Gaming Laptop - 17.3"" 120 Hz IPS-type - AMD Ryzen 7 3750H (up to 4.0 GHz) - NIDIA GeForce GTX 1660 Ti - 16 GB DDR4 RAM - 512 GB SSD - Gigabit Wi-Fi 5 - Windows 10 Home - TUF (TUF705DU-KH74)",1099.99,ASUS,5,AMD Ryzen 7 2nd Gen,2.3,4,512,16,1650,6 GB,17.3,2.06
330,"Newest Lenovo Legion Y540 15.6""FHD IPS  Gaming Laptop|Intel Core i7-9750H Hexa-Core Processor|Nvidia GeForce GTX 1650 4GB Graphics Card| 12GB Memory|512GB PCIe M.2 SSD| Backlit Keyboard| Windows 10",1099.99,Lenovo,5,Intel Core i7 9th Gen,2.4,6,512,12,1650,4 GB,15.6,2.7
331,Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|16GB 2666MHz|1TB PCIe SSD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,1099.99,-1,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,4 GB,15.6,2
332,"ASUS ROG Strix Hero Edition 15.6"" Gaming Laptop, 8th-Gen Intel Core i5-8300H Processor (Up to 3.9 GHz), GeForce GTX 1050 Ti 4 GB, 120 Hz 3 ms Display, 8 GB DDR4, 128 GB PCIe SSD + 1 TB SSHD, RGB KB",1099,ASUS,5,Intel Core i5 8th Gen,2.3,4,1128,8,1650,4 GB,15.6,2
333,"HIDevolution ASUS ROG Strix GL503GE Scar Edition 15.6” FHD 120Hz Gaming Laptop | 2.2 GHz i7-8750H, GTX 1050TI, 8GB DDR4/2666MHz RAM, 1TB SSHD | Authorized Performance Upgrades & Warranty",1099,Aorus,5,Intel Core i7 8th Gen,2.2,6,1000,8,1650,4 GB,15.6,1.85
334,Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|32GB 2666MHz|512GB PCIe SSD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,1099,-1,5,Intel Core i7 9th Gen,2.6,6,640,32,1650,4 GB,15.6,2.5
335,"MSI GF75 THIN 9SC-278 Gaming and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 512GB SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1650, Wifi, Bluetooth, Webcam, 3xUSB 3.2, 1xHDMI, Win 10 Home)",1099,MSI,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,12,17.3,1.48
336,"MSI GF75 THIN 9SC-278 Gaming and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 512GB SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1650, Wifi, Bluetooth, Webcam, 3xUSB 3.2, 1xHDMI, Win 10 Home)",1099,MSI,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,12,17.3,1.9
337,"MSI GP63 15.6"" Premium High Performance IPS WideView Gaming Laptop (1920x1080),  8th i7-8750H (6 cores),  16GB RAM, 256GB NVMe SSD + 1TB HDD, NVIDIA GeForce GTX 1060 6G, VR Ready, RGB KB",1099,-1,5,Intel Core i7 8th Gen,2.4,6,640,16,1650,12,15.6,1.84
338,"Dell G5 15 Premium Gaming and Business Laptop (Intel 8th Gen i7-8750H Quad-Core, 16GB RAM, 1TB HDD + 128GB SSD, 15.6"" Full HD 1920 x 1080, GeForce GTX 1050 Ti 4GB, Win 10 Home) Red",1099,-1,5,Intel Core i7 8th Gen,2.2,6,640,16,1650,4 GB,15.6,2
339,"MSI GF63 9SC-060CA Thin 15.6"" IPS Intel Core i5 9th Gen 9300H (2.40 GHz) NVIDIA GeForce GTX 1650 8 GB Memory 256 GB SSD Windows 10 Home 64-bit Gaming Laptop",1098.99,MSI,5,Intel Core i5 9th Gen,2.4,4,256,8,1650,4 GB,15.6,2
340,"ASUS - Gaming Laptop - 15.6"" 120 Hz IPS-type - AMD Ryzen 7 3750H (up to 4.0 GHz) - NVIDIA GeForce GTX 1660 Ti - 16 GB RAM - 256 GB SSD - 1 TB HDD - Windows 10 Home - TUF (TUF505DU-EB74)",1096.99,ASUS,5,AMD Ryzen 7 2nd Gen,2.3,4,1256,16,1650,6 GB,15.6,2.2
341,"Newest ASUS ROG STRIX G 17.3"" FHD Premium Gaming Laptop, 9th Gen Intel 6-Core i7-9750H, 8GB RAM, 500GB HDD, NVIDIA GeForce GTX 1660Ti 6GB GDDR6, Backlit Keyboard, Windows 10",1096.99,ASUS,5,Intel Core i7 9th Gen,2.6,6,500,8,1650,6 GB,17.3,2.2
342,"Newest Acer Nitro 7 15.6"" FHD IPS Premium Gaming Laptop PC, 9th Gen Intel 6-Core i7-9750H upto 4.5GHz, 12GB RAM, 256GB SSD Boot + 2TB HDD, NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, Windows 10",1095.99,Acer,5,Intel Core i7 9th Gen,2.6,6,2256,12,1650,4 GB,15.6,2.1
343,"Newest Acer Nitro 7 15.6"" FHD IPS Premium Gaming Laptop PC, 9th Gen Intel 6-Core i7-9750H upto 4.5GHz, 12GB RAM, 256GB SSD Boot + 2TB HDD, NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, Windows 10",1095.99,Acer,5,Intel Core i7 9th Gen,2.6,6,2256,12,1650,4 GB,15.6,1.4
344,"Premium Dell Inspiron 7000 15.6” FHD High Performance Gaming Laptop, Latest 7th Quad Core Intel i5 7300HQ, 8GB DDR4 RAM, 1TB + 8GB Hybrid, NVIDIA GeForce GTX 1050 4GB, BT, HDMI, Win10- MaxxAudio Pro",1087,-1,5,-1,2.4,6,640,12,1650,12,15.6,1.2
345,"HP EliteBook 840 G5 14"" Laptop i7-8650U 16GB 512GB SSD Windows 10 Pro",1080.04,-1,5,-1,2.4,6,640,12,1650,12,14,2.4
346,"HP EliteBook 840 G5 14"" Laptop i7-8650U 16GB 512GB SSD Windows 10 Pro",1080.04,-1,5,-1,2.4,6,640,12,1650,12,14,1.44
347,"Open Box: MSI GL Series GL75 9SDK-063 17.3"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1080,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,17.3,1.88
348,"Open Box: MSI GF Series GF75 THIN 9SC-027 17.3"" 60 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1650 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1080,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,4 GB,17.3,1.5
349,"ASUS ROG Strix Scar Edition 15.6” Gaming Laptop, 8th-Gen 6-Core Intel Core i7-8750H processor (up to 3.9GHz), GTX 1050 Ti 4GB, 120Hz 3ms display, 8GB DDR4, 1TB SSHD",1079.99,ASUS,5,Intel Core i7 8th Gen,2.2,6,1000,8,1650,4 GB,15.6,1.9
350,"Refurbished: HP OMEN 17-AP010NR 17.3"" 120 Hz IPS Intel Core i7 7th Gen 7700HQ (2.80 GHz) NVIDIA GeForce GTX 1070 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",1079.57,HP,5,Intel Core i7 7th Gen,2.8,4,1256,16,1650,8 GB,17.3,2.06
351,Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|16GB 2666MHz|512GB PCIe SSD+1TB HDD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,1079,-1,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,4 GB,15.6,1.84
352,"Acer Predator Helios 300 Gaming Laptop, 15.6"" Full HD IPS Display w/ 144Hz Refresh Rate, Intel 6-Core i7-8750H, GeForce GTX 1060 6GB Overclockable Notebook, 16GB DDR4, 256GB NVMe SSD, PH315-51-78NP",1079,Acer,5,Intel Core i7 8th Gen,2.2,6,256,16,1650,6 GB,15.6,2.7
353,"Acer Predator Helios 300 Gaming Laptop, 15.6"" Full HD IPS Display w/ 144Hz Refresh Rate, Intel 6-Core i7-8750H, GeForce GTX 1060 6GB Overclockable Notebook, 16GB DDR4, 256GB NVMe SSD, PH315-51-78NP",1079,Acer,5,Intel Core i7 8th Gen,2.2,6,256,16,1650,6 GB,15.6,2.6
354,Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 32GB DDR4| 256G PCIE SSD+1T HDD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,1077.99,-1,5,AMD Ryzen 7,2.3,6,640,32,1650,4 GB,17.3,2.4
355,Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 32GB DDR4| 256G PCIE SSD+1T HDD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,1077.99,-1,5,AMD Ryzen 7,2.3,6,640,32,1650,4 GB,17.3,2.02
356,Eluktronics MB-15 Thin & Light Business Laptop with Glass Touchpad - Intel i5-8300H CPU 2GB GDDR5 NVIDIA GeForce 1050 GPU 15.6” 72% NTSC Full HD IPS-Type 128GB PCIe SSD 8GB RAM,1070.95,Eluktronics,5,Intel Core i5 8th Gen,2.3,4,640,8,1650,2 GB,15.6,2.2
357,"Newest Dell G5 15.6"" Full HD Gaming Laptop(16G DDR4 Memory/512G SSD) |Intel Core i7-8750H 6-Core |NVIDIA GeForce GTX 1050Ti 4GB|802.11ac + Bluetooth |Backlit Keyboard|Windows 10 Home| Red",1068.78,DELL,5,Intel Core i7 8th Gen,2.2,6,640,16,1650,4 GB,15.6,2.65
358,"MSI Alpha 15 A3DDK-012CA 15.6"" 120 Hz IPS AMD Ryzen 7 2nd Gen 3750H (2.30 GHz) AMD Radeon RX 5500M 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1061.97,MSI,5,AMD Ryzen 7 2nd Gen,2.3,4,512,16,1650,4 GB,15.6,2.36
359,"Lenovo Legion Y530 Gaming Laptop, 15.6"" FHD Display, Intel 6-Core i7-8750H Upto 4.1GHz, 8GB RAM, 256GB NVMe SSD + 1TB HDD, GTX 1050 Ti 4GB, HDMI, MiniDP, Backlit Keys, Wi-Fi, Bluetooth, Windows 10 Pro",1059.99,Lenovo,5,Intel Core i7 8th Gen,2.2,6,1256,8,1650,4 GB,15.6,1.36
360,"Acer - Gaming Laptop - 15.6"" FHD IPS, Intel Core i7-9750H (2.60 GHz), NVIDIA GeForce GTX 1650, 8 GB RAM, 256 GB SSD, Windows 10 Home 64-bit, Nitro 7 (AN715-51-73BU)",1054.99,Acer,5,Intel Core i7 9th Gen,2.6,6,256,8,1650,4 GB,15.6,1.86
361,"MSI GL Series GL65 9SDK-034 15.6"" Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 8 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1049,MSI,5,Intel Core i7 9th Gen,2.6,6,512,8,1650,6 GB,15.6,2
362,Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|16GB 2666MHz|512GB PCIe SSD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,1049,-1,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,4 GB,15.6,2.8
363,"Asus TUF 15.6"" Gaming Laptop R7-3750H 8GB 256GB SSD 1TB HDD W10 GTX 1650",1042.33,-1,5,-1,2.4,6,640,12,1650,12,15.6,1.86
364,"Newest ASUS ROG Strix G 15.6"" FHD 120Hz Premium Gaming Laptop, Intel 6-Core i7-9750H upto 4.5GHz, 8GB RAM, 500GB HDD, NVIDIA GTX 1650, Illuminated Chiclet Keyboard RGB, Windows 10",1037.99,ASUS,5,Intel Core i7 9th Gen,2.6,6,500,8,1650,4 GB,15.6,2.2
365,"Open Box: MSI GL Series GL73 9SDK-413 17.3"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1035,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,17.3,2.04
366,"MSI GL Series GL63 8RC-069 Gaming Laptop GTX 1050 4 GB i5-8300H 15.6"" Windows 10 Home 64-Bit",1028,MSI,5,Intel Core i5 8th Gen,2.3,4,256,8,1650,4 GB,15.6,2.8
367,"Lenovo IdeaPad 330 81FL0066US 17.3"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 12 GB Memory 1 TB HDD 16 GB Optane Memory Windows 10 Home 64-bit Gaming Laptop",1020.35,Lenovo,5,Intel Core i7 8th Gen,2.2,6,1000,12,1650,4 GB,17.3,2.4
368,"XPC MSI GF65 THIN Gamer Notebook (Intel 9th Gen i7-9750H, 16GB RAM, 512GB NVMe SSD, NVIDIA GTX 1660 Ti 6GB, 15.6"" Full HD 120Hz 3ms, Windows 10) VR Ready Gaming Laptop",1019,XOTIC PC,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,6 GB,15.6,2.33
369,New HP Pavilion Thin&Powerful 15.6 Micro-edge FHD IPS Gaming Laptop| Intel Core i7-9750H 6-core |8GB DDR4|256GB PCIe M.2 SSD| NVIDIA GeForce GTX1650-4G | Green Backlit Keyboard |Windows 10,1014.99,-1,5,Intel Core i7 9th Gen,2.6,6,640,8,1650,4 GB,15.6,1.36
370,"Refurbished: HP OMEN 15-DC0030CA 15.6"" 144 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",1002.46,HP,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,6 GB,15.6,2.26
371,"Lenovo IdeaPad L340 81LL0002US 17.3"" IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1650 8 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",999.99,Lenovo,5,Intel Core i7 9th Gen,2.6,6,1128,8,1650,4 GB,17.3,2.1
372,"Newest Acer Nitro 5 15.6"" FHD IPS Gaming Laptop |9th Gen Intel Quad Core i5-9300H| 32GB DDR4|1TB PCI-e SSD+1TB HDD | Nvidia Geforse GTX1050 GDDR5 | Backlit Keyboard | Window 10| Include Sleeve",999.99,Acer,5,Intel Core i5 9th Gen,2.4,4,640,32,1650,3 GB,15.6,3.25
373,"Newest Dell G5 15.6"" Full HD Gaming Laptop(8G DDR4 Memory/256G SSD M.2+1TB HDD) |Intel Core i7-8750H 6-Core |NVIDIA GeForce GTX 1050Ti 4GB|802.11ac + Bluetooth |Backlit Keyboard|Windows 10 Home| Red",999.99,DELL,5,Intel Core i7 8th Gen,2.2,6,1256,8,1650,4 GB,15.6,2.6
374,"Lenovo Thinkpad T470 14"" FHD Laptop i5-6300 8GB 256GB SSD W10P 20JMS0Q000",999.95,Lenovo,5,Intel Core i5 6th Gen,2.4,6,256,8,1650,Shared system memory,14,1.62
375,"ASUS - Gaming Laptop - 15.6"" 120 Hz IPS-level - AMD Ryzen 5 3550H (up to 3.7 GHz) - NVIDIA GeForce RTX 2060 - 16 GB DDR4 RAM - 512 GB SSD - Windows 10 - TUF (FX505DV-EH54)",999,ASUS,5,AMD Ryzen 5 2nd Gen,2.1,4,512,16,1650,6 GB,15.6,1.91
376,"MSI GF Series GF63 THIN 9SC-652 15.6"" 120 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1650 8 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",999,MSI,5,Intel Core i7 9th Gen,2.6,6,512,8,1650,4 GB,15.6,1.59
377,"MSI Alpha Series ALPHA 15 A3DD-004 15.6"" 144 Hz IPS AMD Ryzen 7 2nd Gen 3750H (2.30 GHz) AMD Radeon RX 5500M 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",999,MSI,5,AMD Ryzen 7 2nd Gen,2.3,4,512,16,1650,4 GB,15.6,1.8
378,"MSI GL63 9SDK-611 15.6"" Gaming Laptop i7-9750H 16GB 512GB SSD GTX 1660 Ti",999,MSI,5,-1,2.4,6,512,16,1650,6G GDDR6,15.6,1.5
379,"MSI GL62M 15.6"" IPS GTX 1050 i5-7300HQ 8 GB Memory 256 GB SSD Windows 10 Home Gaming Laptop English Version",998,MSI,5,Intel Core i5 7th Gen,2.5,4,256,8,1650,2 GB,15.6,2.4
380,"HP Pavilion 17-cd0010nr 17.3"" IPS Intel Core i5 9th Gen 9300H (2.40 GHz) NVIDIA GeForce GTX 1050 8 GB Memory 256 GB SSD Windows 10 Home 64-bit Gaming Laptop",989.97,HP,5,Intel Core i5 9th Gen,2.4,4,256,8,1650,3 GB,17.3,3.35
