name,price,brand,series,model,rating,os,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen
"Dell Inspiron 15 5000 15.6"" Full HD Touchscreen (1920x1080) Premium Business Laptop| 8th Gen Intel Quad-Core i5-8250U|8GB DDR4|128GBSSD| HDMI|Wi-Fi AC|Waves MaxxAudio|Windows 10",639.99,dell,Inspiron 5000 touchscreen,,,Windows 10 Home,Intel Core i5 8th Gen,1.60 GHz,Quad-core Processor,128GB SSD,8 GB,,,"15.6"""
"Lenovo IdeaPad 330 15.6"" HD Notebook, Intel Dual-Core i3-8130U Upto 3.4GHz, 8GB DDR4, 128GB SSD, HDMI, USB Type-C, Card Reader, Wifi, Bluetooth, Windows 10 Professional 64Bit (Plum Purple)",409.99,Lenovo,IdeaPad,330,,Windows 10 Pro,Intel Core i3 8th Gen,8130U (2.20 GHz),Dual-core Processor,128GB SSD,8 GB,Intel HD Graphics 620,Shared system memory,"15.6"""
"Lenovo IdeaPad 330 15.6"" HD Notebook, Intel Dual-Core i3-8130U Upto 3.4GHz, 12GB DDR4, 256GB SSD, HDMI, USB Type-C, Card Reader, Wifi, Bluetooth, Windows 10 Professional 64Bit (Plum Purple)",459.99,Lenovo,IdeaPad,330,,Windows 10 Pro,Intel Core i3 8th Gen,8130U (2.20 GHz),Dual-core Processor,256GB SSD,12 GB,Intel HD Graphics 620,Shared system memory,"15.6"""
"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 4GB RAM, 128GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",299.99,Lenovo,IdeaPad,130,,Windows 10 Pro,AMD Dual-Core Processor,A9-9425 (3.10 GHz),Dual-core Processor,128GB SSD,4 GB,AMD Radeon R5 Series,Shared system memory,"15.6"""
"Refurbished: Lenovo Laptop T420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 12 GB Memory 500 GB HDD 14.0"" Windows 7 Professional 64-Bit",245.99,Lenovo,,T420,,Windows 7 Professional 64-Bit,Intel Core i5 2nd Gen,2520M (2.50 GHz),,500 GB,12 GB,,Shared system memory,"14.0"""
"Lenovo IdeaPad S540 15"", 15.6"" FHD, UHD Graphics 620, i7-8565U Processor, 12 GB DDR4 2400 MHz (4 GB Onboard + 8 GB DIMM) RAM, 512 GB SSD PCIe, Win 10 Home 64",709.99,Lenovo,IdeaPad S540-15IWL,81NE000FUS,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,512 GB SSD,12 GB,Intel UHD Graphics 620,Shared system memory,"15.6"""
"Refurbished: Lenovo Grade A Laptop ThinkPad X250 Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB Memory 512 GB SSD Intel HD Graphics 5500 12.5"" Windows 10 Home 64-bit (Multi-language)",334.99,Lenovo,ThinkPad,X250,5,Windows 10 Home 64-bit (Multi-language),Intel Core i5 5th Gen,5300U (2.30 GHz),Dual-core Processor,512 GB SSD,8 GB,Intel HD Graphics 5500,Shared system memory,"12.5"""
"HP Laptop ProBook 640 G4 (3XJ57UT#ABA) Intel Core i5 7th Gen 7200U (2.50 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit",599.99,HP,ProBook,640 G4 (3XJ57UT#ABA),,Windows 10 Pro 64-bit,Intel Core i5 7th Gen,7200U (2.50 GHz),Dual-core Processor,500 GB,4 GB,Intel HD Graphics 620,Shared system memory,"14.0"""
"Dell Vostro 3481 14"" HD Notebook, Intel Dual-Core i3-7020U 2.3GHz, 8GB RAM, 128GB SSD, HDMI, VGA, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",399.99,DELL,Vostro,3481,,Windows 10 Pro,Intel Core i3 7th Gen,7020U (2.30 GHz),Dual-core Processor,128GB SSD,8 GB,Intel HD Graphics 620,Shared system memory,"14.0"""
"Dell Vostro 3481 14"" HD Notebook, Intel Dual-Core i3-7020U 2.3GHz, 8GB RAM, 256GB SSD, HDMI, VGA, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",399.99,DELL,Vostro,3481,,Windows 10 Pro,Intel Core i3 7th Gen,7020U (2.30 GHz),Dual-core Processor,256GB SSD,8 GB,Intel HD Graphics 620,Shared system memory,"14.0"""
"Refurbished: Lenovo Grade B Laptop T440S Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB Memory 128 GB SSD Intel HD Graphics 4400 14.0"" Windows 10 Pro 64-Bit",327.32,Lenovo,,T440S,5,Windows 10 Pro 64-Bit,Intel Core i7 4th Gen,4600U (2.10 GHz),Dual-core Processor,128 GB SSD,8 GB,Intel HD Graphics 4400,Shared system memory,"14.0"""
"HP 250 G5 15.6"" HD Notebook, Intel Dual-Core i5-6200U Upto 2.8GHz, 16GB RAM, 512GB SSD, DVDRW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",619.99,HP,250,G5,,Windows 10 Pro,Intel Core i5 6th Gen,6200U (2.30 GHz),Dual-core Processor,512GB SSD,16 GB,Intel HD Graphics 520,Shared system memory,"15.6"""
"HP 250 G5 15.6"" HD Notebook, Intel Dual-Core i5-6200U Upto 2.8GHz, 8GB RAM, 512GB SSD, DVDRW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",559.99,HP,250,G5,,Windows 10 Pro,Intel Core i5 6th Gen,6200U (2.30 GHz),Dual-core Processor,512GB SSD,8 GB,Intel HD Graphics 520,Shared system memory,"15.6"""
"Refurbished: HP Laptop 6470B Intel Core i5 3210M (2.50 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",314.99,HP,,6470B,5,Windows 10 Pro 64-Bit,Intel Core i5,3210M (2.50 GHz),,256 GB SSD,8 GB,,,"14.0"""
"HP 250 G5 15.6"" HD Notebook, Intel Dual-Core i5-6200U Upto 2.8GHz, 8GB RAM, 128GB SSD, DVDRW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",499.99,HP,250,G5,,Windows 10 Pro,Intel Core i5 6th Gen,6200U (2.30 GHz),Dual-core Processor,128GB SSD,8 GB,Intel HD Graphics 520,Shared system memory,"15.6"""
"Asus X555QA 15.6"" HD Notebook, AMD Quad-Core A12-9720P Upto 3.6GHz, 8GB RAM, 128GB SSD, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",359.99,ASUS,,X555QA,,Windows 10 Home,AMD Quad-Core Processor,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD,8 GB,AMD Radeon R7 Series,Shared system memory,"14.0"""
"Lenovo Laptop IdeaPad 710S Plus-13IKB (80W3004MUS) Intel Core i5 7th Gen 7200U (2.50 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 620 13.3"" Windows 10 Home 64-Bit",699,Lenovo,IdeaPad,710S Plus-13IKB (80W3004MUS),,Windows 10 Home 64-Bit,Intel Core i5 7th Gen,7200U (2.50 GHz),Dual-core Processor,256 GB SSD,8 GB,Intel HD Graphics 620,Shared system memory,"13.3"""
"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i5 - 16 GB Memory - 256 GB Solid State Drive (Latest Model) - Platinum","1,399.00",Microsoft,Surface Pro 7,PUW-00001,,Windows 10 Home 64-bit,Intel Core i5 10th Gen,1035G4 (1.10 GHz),Quad-core Processor,256 GB SSD,16 GB LPDDR4X,Intel Iris Plus Graphics,Shared system memory,"12.3"""
"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i7 - 16 GB Memory - 512 GB Solid State Drive (Latest Model) - Platinum","1,899.00",Microsoft,Surface Pro 7,VAT-00001,,Windows 10 Home 64-bit,Intel Core i7 10th Gen,1065G7 (1.30 GHz),Quad-core Processor,512 GB SSD,16 GB LPDDR4X,Intel Iris Plus Graphics,Shared system memory,"12.3"""
"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i5 - 8 GB Memory - 256 GB Solid State Drive (Latest Model) - Matte Black","1,199.00",Microsoft,Surface Pro 7,PUV-00016,,Windows 10 Home 64-bit,Intel Core i5 10th Gen,1035G4 (1.10 GHz),Quad-core Processor,256 GB SSD,8 GB LPDDR4X,Intel Iris Plus Graphics,Shared system memory,"12.3"""
"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i5 - 8 GB Memory - 256 GB Solid State Drive (Latest Model) - Platinum","1,099.00",Microsoft,Surface Pro 7,PUV-00001,,Windows 10 Home 64-bit,Intel Core i5 10th Gen,1035G4 (1.10 GHz),Quad-core Processor,256 GB SSD,8 GB LPDDR4X,Intel Iris Plus Graphics,Shared system memory,"12.3"""
"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i5 - 8 GB Memory - 128 GB Solid State Drive (Latest Model) - Platinum",899,Microsoft,Surface Pro 7,VDV-00001,,Windows 10 Home 64-bit,Intel Core i5 10th Gen,1035G4 (1.10 GHz),Quad-core Processor,128 GB SSD,8 GB LPDDR4X,Intel Iris Plus Graphics,Shared system memory,"12.3"""
"HP 240 G6 14"" HD Notebook, Intel Dual-Core i3-6006U 2.0 GHz, 16 GB RAM, 512 GB SSD, DVD-RW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",469.99,HP,,240 G6,,Windows 10 Pro 64-bit,Intel Core i3 6th Gen,6006U (2.00 GHz),Dual-core Processor,512 GB SSD,16 GB,Intel HD Graphics 520,Shared system memory,"14.0"""
"Dell Inspiron 15.6"" TouchScreen HD Laptop,8th Gen Intel Core i5-8265U,16GB DDR4,256GB SSD,Intel UHD Graphics 620,Wifi-AC, Bluetooth 4.1,HDMI,USB, Windows 10 Pro",596.99,DELL,Inspiron,3583,,Windows 10 Pro,Intel Core i5 8th Gen,8265U (1.60 GHz),Quad-core Processor,256GB SSD,16 GB,Intel UHD Graphics 620,,"15.6"""
"Open Box: Lenovo V330-14ARR AMD Ryzen 5 2500U (2.00 GHz) 8 GB Memory 256 GB SSD AMD Radeon Vega 8 14.0"" Windows 10 Pro 64-bit Laptop 81B1001GUS",527,Lenovo,V330-14ARR,81B1001GUS,,Windows 10 Pro 64-bit,AMD Ryzen 5 1st Gen,2500U (2.00 GHz),Quad-core Processor,256 GB SSD,8 GB,AMD Radeon Vega 8,Shared system memory,"14.0"""
"ASUS VivoBook S15 S512 Thin and Light 15.6"" FHD, Intel Core i7-8565U CPU, 8 GB DDR4 RAM, 256 GB PCIe NVMe SSD + 1 TB HDD, Windows 10 Home, S512FA-DB71, Silver Metal",812.97,ASUS,,S512FA-DB71,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,"1 TB HDD, 256 GB SSD",8 GB,Intel UHD Graphics 620,Shared system memory,"15.6"""
"Newest Lenovo Yoga 730 2-in-1 15.6"" FHD IPS Touch Customized Laptop | Intel Quad Core i7-8565U |  16GB RAM 1024GB SSD  | Backlit Keyboard | Upto 9 Hours Mixed Usage | Windows 10 Iron Gray","1,029.96",Lenovo,,,,Windows 10 Home,Intel Core i7,1.80 GHz,Quad-core Processor,1024,16 GB,Intel UHD Graphics 620,,"15.6"""
"HP 17.3"" HD+ TouchScreen Notebook, AMD Ryzen 5 2500U Processor, 12GB DDR4 RAM,1TB HDD,AMD Vega 8 Graphics,DVD-RW,HD Webcam,Wifi-AC, Bluetooth,USB, HDMI, Windows 10 Home",999.95,HP,,HP17HD+,5,Windows 10 Home,AMD Ryzen 5 1st Gen,2500U (2.00 GHz),,1TB HDD,12 GB,AMD Radeon Vega 8,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,32GB DDR4 RAM,2TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro","1,125.00",HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,2TB SSD,32 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,32GB DDR4 RAM,1TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro","1,025.00",HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,1TB SSD,32 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,16GB DDR4 RAM,128GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",825,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,128GB SSD,16 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,32GB DDR4 RAM,128GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",925,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,128GB SSD,32 GB,Intel UHD Graphics 620,,"17.3"""
"ASUS VivoBook 15.6"" FHD Laptop, Quad-Core Ryzen 5 2500U Processor (up to 3.6 GHz) with Radeon Vega 8 Graphics, 8 GB DDR4, 256 GB M.2 SSD, 802.11ac Wi-Fi - F505ZA-DH51",599,ASUS,VivoBook,F505ZA-DH51,4,Windows 10 Home 64-Bit,AMD Ryzen 5 1st Gen,2500U (2.00 GHz),Quad-core Processor,256 GB SSD,8 GB,AMD Radeon Vega 8,Shared system memory,"15.6"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,16GB DDR4 RAM,2TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro","1,075.00",HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,2TB SSD,16 GB,Intel UHD Graphics 620,,"17.3"""
"Lenovo IdeaPad 330 15.6"" FHD Notebook, AMD Quad-Core Ryzen 7 2700U Upto 3.8GHz, 16GB RAM, 512GB SSD, DVD-RW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",709.99,Lenovo,IdeaPad,330,,Windows 10 Pro,AMD Ryzen 7 1st Gen,2700U (2.20 GHz),Quad-core Processor,512GB SSD,16 GB,AMD Radeon RX Vega 10,Shared system memory,"15.6"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,8GB DDR4 RAM,2TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",999,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,2TB SSD,8 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,8GB DDR4 RAM,512GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",875,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,512GB SSD,8 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,4GB DDR4 RAM,128GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",749,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,128GB SSD,4 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,32GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",940,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,256GB SSD,32 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,4GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",775,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,256GB SSD,4 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,16GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",860,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,256GB SSD,16 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,16GB DDR4 RAM,1TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",975,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,1TB SSD,16 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,8GB DDR4 RAM,1TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",925,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,1TB SSD,8 GB,Intel UHD Graphics 620,,"17.3"""
"Lenovo IdeaPad 330 15.6"" FHD Notebook, AMD Quad-Core Ryzen 7 2700U Upto 3.8GHz, 16GB RAM, 1TB SSD, DVD-RW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",769.99,Lenovo,IdeaPad,330,,Windows 10 Pro,AMD Ryzen 7 1st Gen,2700U (2.20 GHz),Quad-core Processor,1TB SSD,16 GB,AMD Radeon RX Vega 10,Shared system memory,"15.6"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,8GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",799,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,256GB SSD,8 GB,Intel UHD Graphics 620,,"17.3"""
"Refurbished: Microsoft Laptop Surface Laptop 2 LUM-00001 Intel Core i7 8th Gen 8650U (1.90 GHz) 16 GB Memory 1 TB SSD Intel UHD Graphics 620 13.5"" Touchscreen Windows 10 Home 64-bit","2,539.99",Microsoft,Surface Laptop 2,LUM-00001,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8650U (1.90 GHz),Quad-core Processor,1 TB SSD,16 GB,Intel UHD Graphics 620,Shared system memory,"13.5"""
"Dell inspiron 15.6"" TouchScreen Full HD Laptop, 8th Gen Intel Core i3-8130U, 4GB DDR4 RAM, 128GB SSD, Intel® UHD Graphics 620, Wifi 802.11AC, Bluetooth 4.2, DVD-RW, HDMI, USB, Windows 10 Pro",499,DELL,Inspiron,5570,,Windows 10 Pro,Intel Core i3 8th Gen,8130U (2.20 GHz),,128GB SSD,4 GB,Intel UHD Graphics 620,,"15.6"""
"DELL Laptop Latitude 3480 (XPMM1) Intel Core i5 7th Gen 7200U (2.50 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-Bit",750.95,DELL,Latitude,3480 (XPMM1),,Windows 10 Pro 64-Bit,Intel Core i5 7th Gen,7200U (2.50 GHz),Dual-core Processor,500 GB,8 GB,Intel HD Graphics 620,Shared system memory,"14.0"""
"ASUS ZenBook 14 Ultra-Slim Laptop 14"" Full HD NanoEdge Bezel, Intel Core i7-8565U, 16 GB RAM, 512 GB PCIe SSD, GeForce MX250, Innovative ScreenPad 2.0, Windows 10 Pro, UX434FL-DB77, Royal Blue","1,218.97",ASUS,ZenBook,UX434FL-DB77,3,Windows 10 Pro 64-bit,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,512 GB SSD,16 GB LPDDR3,NVIDIA GeForce MX250,2 GB,"14.0"""
"Newest Dell Inspiron 15.6"" HD Touchscreen Flagship Business Laptop PC, Intel Dual-Core i3-8145U Processor up to 3.9GHz, 8GB RAM, 128GB SSD, WIFI, HDMI, Ethernet, Windows 10",418.68,DELL,,Inspiron,,Windows 10 Home,Intel Core i3 8th Gen,8145U (2.10 GHz),Dual-core Processor,128GB SSD,8 GB,Intel UHD Graphics 620,Shared system memory,"15.6"""
