name,price,brand,series,model,rating,os,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen
"Dell 15.6"" FHD Laptop i7-10510U 16GB 512GB SSD Win 10 Pro Nvidia MX 250 8303J","1,120.26",,,,,,,,,,,,,"15.6"""
"Refurbished: HP OMEN 17-an120nr 17.3"" 144 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop","1,119.47",HP,OMEN,17-an120nr,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB HDD + 128 GB SSD,16 GB,NVIDIA GeForce GTX 1060,6 GB,"17.3"""
"Lenovo ThinkPad L13 13.3"" Touchscreen 2 in 1 Laptop i5-10210U 8GB 256GB SSD W10P","1,115.55",,,,,,,,,,,,,"13.3"""
"2019 Acer Predator Helios 300 15.6"" FHD IPS Gaming Laptop, Intel Six-Core i7-8750H, 8GB DDR4 RAM, 500GB HDD, NVIDIA GeForce GTX 1060 6GB, Backlit Keyboard, USB-C, Windows 10","1,111.99",,,,,,,,,,,,,
"2019 Acer Predator Helios 300 15.6"" FHD IPS Gaming Laptop, Intel Six-Core i7-8750H, 8GB DDR4 RAM, 500GB HDD, NVIDIA GeForce GTX 1060 6GB, Backlit Keyboard, USB-C, Windows 10","1,111.99",Acer,Predator,,,Windows 10 Home,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,,8 GB,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
"HP OMEN 15"" Gaming Laptop Intel Core i5 12GB RAM 1TB HD 128GB SSD Black - 9th Gen i5-9300H Quad-core - NVIDIA GeForce GTX 1650 4 GB - Full HD IPS Display - 60 Hz Refresh Rate - NVIDIA G-sync Tech","1,100.00",,,,,,,,,,,,,"15.6"""
"ASUS - Gaming Laptop - 17.3"" 120 Hz IPS-type - AMD Ryzen 7 3750H (up to 4.0 GHz) - NIDIA GeForce GTX 1660 Ti - 16 GB DDR4 RAM - 512 GB SSD - Gigabit Wi-Fi 5 - Windows 10 Home - TUF (TUF705DU-KH74)","1,099.99",ASUS,TUF Gaming,TUF705DU-KH74,,Windows 10 Home 64-bit,AMD Ryzen 7 2nd Gen,3750H (2.30 GHz),Quad-core Processor,512 GB M.2 PCIe NVMe SSD,16 GB,NVIDIA GeForce GTX 1660 Ti,6 GB,"17.3"""
"Newest Lenovo Legion Y540 15.6""FHD IPS  Gaming Laptop|Intel Core i7-9750H Hexa-Core Processor|Nvidia GeForce GTX 1650 4GB Graphics Card| 12GB Memory|512GB PCIe M.2 SSD| Backlit Keyboard| Windows 10","1,099.99",Lenovo,Legion,,,Windows 10 Home,Intel Core i7 9th Gen,,6-core Processor,512G M.2 PICe SSD,12 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|16GB 2666MHz|1TB PCIe SSD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,"1,099.99",,Strix-G,ROG,,Windows 10 Home,Intel Core i7 9th Gen,2.60 GHz,,,16 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"ASUS ROG Strix Hero Edition 15.6"" Gaming Laptop, 8th-Gen Intel Core i5-8300H Processor (Up to 3.9 GHz), GeForce GTX 1050 Ti 4 GB, 120 Hz 3 ms Display, 8 GB DDR4, 128 GB PCIe SSD + 1 TB SSHD, RGB KB","1,099.00",ASUS,ROG Strix Hero Edition,GL503GE-ES52,3,Windows 10 Home 64-Bit,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,1 TB SSHD + 128 GB SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"HIDevolution ASUS ROG Strix GL503GE Scar Edition 15.6” FHD 120Hz Gaming Laptop | 2.2 GHz i7-8750H, GTX 1050TI, 8GB DDR4/2666MHz RAM, 1TB SSHD | Authorized Performance Upgrades & Warranty","1,099.00",Aorus,ROG Strix,GL503GE-RS71,5,Windows 10 Home,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1TB SSHD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|32GB 2666MHz|512GB PCIe SSD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,"1,099.00",,Strix-G,ROG,,Windows 10 Home,Intel Core i7 9th Gen,2.60 GHz,,,32 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"MSI GF75 THIN 9SC-278 Gaming and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 512GB SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1650, Wifi, Bluetooth, Webcam, 3xUSB 3.2, 1xHDMI, Win 10 Home)","1,099.00",MSI,GF75 THIN 9SC-278,,,Windows 10 Home,Intel Core i7 9th Gen,2.60 GHz,6-core Processor,,16 GB,NVIDIA GeForce GTX 1650,,"17.3"""
"MSI GF75 THIN 9SC-278 Gaming and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 512GB SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1650, Wifi, Bluetooth, Webcam, 3xUSB 3.2, 1xHDMI, Win 10 Home)","1,099.00",MSI,GF75 THIN 9SC-278,,,Windows 10 Home,Intel Core i7 9th Gen,2.60 GHz,6-core Processor,,16 GB,NVIDIA GeForce GTX 1650,,"17.3"""
"MSI GP63 15.6"" Premium High Performance IPS WideView Gaming Laptop (1920x1080),  8th i7-8750H (6 cores),  16GB RAM, 256GB NVMe SSD + 1TB HDD, NVIDIA GeForce GTX 1060 6G, VR Ready, RGB KB","1,099.00",,,,,Windows 10 Home,Intel Core i7 8th Gen,,,,16 GB,NVIDIA GeForce GTX 1060,,"15.6"""
"Dell G5 15 Premium Gaming and Business Laptop (Intel 8th Gen i7-8750H Quad-Core, 16GB RAM, 1TB HDD + 128GB SSD, 15.6"" Full HD 1920 x 1080, GeForce GTX 1050 Ti 4GB, Win 10 Home) Red","1,099.00",,,,,Windows 10 Home,Intel Core i7 8th Gen,2.20 GHz,,,16 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"MSI GF63 9SC-060CA Thin 15.6"" IPS Intel Core i5 9th Gen 9300H (2.40 GHz) NVIDIA GeForce GTX 1650 8 GB Memory 256 GB SSD Windows 10 Home 64-bit Gaming Laptop","1,098.99",MSI,GF Series,GF63 9SC-060CA Thin,3,Windows 10 Home 64-bit,Intel Core i5 9th Gen,9300H (2.40 GHz),Quad-core Processor,256 GB NVMe SSD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"ASUS - Gaming Laptop - 15.6"" 120 Hz IPS-type - AMD Ryzen 7 3750H (up to 4.0 GHz) - NVIDIA GeForce GTX 1660 Ti - 16 GB RAM - 256 GB SSD - 1 TB HDD - Windows 10 Home - TUF (TUF505DU-EB74)","1,096.99",ASUS,TUF Gaming,TUF505DU-EB74,4,Windows 10 Home 64-bit,AMD Ryzen 7 2nd Gen,3750H (2.30 GHz),Quad-core Processor,1 TB HDD + 256 GB SSD,16 GB,NVIDIA GeForce GTX 1660 Ti,6 GB,"15.6"""
"Newest ASUS ROG STRIX G 17.3"" FHD Premium Gaming Laptop, 9th Gen Intel 6-Core i7-9750H, 8GB RAM, 500GB HDD, NVIDIA GeForce GTX 1660Ti 6GB GDDR6, Backlit Keyboard, Windows 10","1,096.99",ASUS,,ROG STRIX G,,Windows 10 Home,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,500GB HDD,8 GB,NVIDIA GeForce GTX 1660 Ti,6 GB,"17.3"""
"Newest Acer Nitro 7 15.6"" FHD IPS Premium Gaming Laptop PC, 9th Gen Intel 6-Core i7-9750H upto 4.5GHz, 12GB RAM, 256GB SSD Boot + 2TB HDD, NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, Windows 10","1,095.99",Acer,,Nitro 7,,Windows 10 Home,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,256GB SSD Boot + 2TB HDD,12 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Newest Acer Nitro 7 15.6"" FHD IPS Premium Gaming Laptop PC, 9th Gen Intel 6-Core i7-9750H upto 4.5GHz, 12GB RAM, 256GB SSD Boot + 2TB HDD, NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, Windows 10","1,095.99",Acer,,Nitro 7,,Windows 10 Home,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,256GB SSD Boot + 2TB HDD,12 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Premium Dell Inspiron 7000 15.6” FHD High Performance Gaming Laptop, Latest 7th Quad Core Intel i5 7300HQ, 8GB DDR4 RAM, 1TB + 8GB Hybrid, NVIDIA GeForce GTX 1050 4GB, BT, HDMI, Win10- MaxxAudio Pro","1,087.00",,,,,,,,,,,,,"15.6"""
"HP EliteBook 840 G5 14"" Laptop i7-8650U 16GB 512GB SSD Windows 10 Pro","1,080.04",,,,,,,,,,,,,"14.0"""
"HP EliteBook 840 G5 14"" Laptop i7-8650U 16GB 512GB SSD Windows 10 Pro","1,080.04",,,,,,,,,,,,,"14.0"""
"Open Box: MSI GL Series GL75 9SDK-063 17.3"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop","1,080.00",MSI,GL Series,GL75 9SDK-063,,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,512 GB NVMe SSD,16 GB,NVIDIA GeForce GTX 1660 Ti,6 GB,"17.3"""
"Open Box: MSI GF Series GF75 THIN 9SC-027 17.3"" 60 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1650 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop","1,080.00",MSI,GF Series,GF75 THIN 9SC-027,,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,512 GB NVMe SSD,16 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
"ASUS ROG Strix Scar Edition 15.6” Gaming Laptop, 8th-Gen 6-Core Intel Core i7-8750H processor (up to 3.9GHz), GTX 1050 Ti 4GB, 120Hz 3ms display, 8GB DDR4, 1TB SSHD","1,079.99",ASUS,ROG Strix Scar Edition,GL503GE-RS71,4,Windows 10 Home 64-Bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB SSHD (8 GB Cache) FireCuda,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Refurbished: HP OMEN 17-AP010NR 17.3"" 120 Hz IPS Intel Core i7 7th Gen 7700HQ (2.80 GHz) NVIDIA GeForce GTX 1070 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop","1,079.57",HP,OMEN,17-AP010NR,,Windows 10 Home 64-bit,Intel Core i7 7th Gen,7700HQ (2.80 GHz),Quad-core Processor,1 TB HDD + 256 GB SSD,16 GB,NVIDIA GeForce GTX 1070,8 GB,"17.3"""
Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|16GB 2666MHz|512GB PCIe SSD+1TB HDD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,"1,079.00",,Strix-G,ROG,,Windows 10 Home,Intel Core i7 9th Gen,2.60 GHz,,,16 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Acer Predator Helios 300 Gaming Laptop, 15.6"" Full HD IPS Display w/ 144Hz Refresh Rate, Intel 6-Core i7-8750H, GeForce GTX 1060 6GB Overclockable Notebook, 16GB DDR4, 256GB NVMe SSD, PH315-51-78NP","1,079.00",Acer,Predator,Predator Helios 300,,Windows 10,Intel Core i7 8th Gen,2.20 GHz,6-core Processor,256 GB,16 GB,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
"Acer Predator Helios 300 Gaming Laptop, 15.6"" Full HD IPS Display w/ 144Hz Refresh Rate, Intel 6-Core i7-8750H, GeForce GTX 1060 6GB Overclockable Notebook, 16GB DDR4, 256GB NVMe SSD, PH315-51-78NP","1,079.00",Acer,Predator,Predator Helios 300,,Windows 10,Intel Core i7 8th Gen,2.20 GHz,6-core Processor,256 GB,16 GB,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 32GB DDR4| 256G PCIE SSD+1T HDD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,"1,077.99",,,TUF Gaming,,Windows 10,AMD Ryzen 7,3750H (2.30 GHz),,,32 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 32GB DDR4| 256G PCIE SSD+1T HDD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,"1,077.99",,,TUF Gaming,,Windows 10,AMD Ryzen 7,3750H (2.30 GHz),,,32 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
Eluktronics MB-15 Thin & Light Business Laptop with Glass Touchpad - Intel i5-8300H CPU 2GB GDDR5 NVIDIA GeForce 1050 GPU 15.6” 72% NTSC Full HD IPS-Type 128GB PCIe SSD 8GB RAM,"1,070.95",Eluktronics,Eluktro Pro-X,MB-15 G1,5,Windows 10 Pro,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,,8 GB,NVIDIA GeForce GTX 1050,2 GB,"15.6"""
"Newest Dell G5 15.6"" Full HD Gaming Laptop(16G DDR4 Memory/512G SSD) |Intel Core i7-8750H 6-Core |NVIDIA GeForce GTX 1050Ti 4GB|802.11ac + Bluetooth |Backlit Keyboard|Windows 10 Home| Red","1,068.78",DELL,G5 Gaming,,5,Windows 10,Intel Core i7 8th Gen,2.20 GHz,6-core Processor,,16 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"MSI Alpha 15 A3DDK-012CA 15.6"" 120 Hz IPS AMD Ryzen 7 2nd Gen 3750H (2.30 GHz) AMD Radeon RX 5500M 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop","1,061.97",MSI,Alpha Series,Alpha 15 A3DDK-012CA,,Windows 10 Home 64-bit,AMD Ryzen 7 2nd Gen,3750H (2.30 GHz),Quad-core Processor,512 GB NVMe SSD,16 GB,AMD Radeon RX 5500M,4 GB,"15.6"""
"Lenovo Legion Y530 Gaming Laptop, 15.6"" FHD Display, Intel 6-Core i7-8750H Upto 4.1GHz, 8GB RAM, 256GB NVMe SSD + 1TB HDD, GTX 1050 Ti 4GB, HDMI, MiniDP, Backlit Keys, Wi-Fi, Bluetooth, Windows 10 Pro","1,059.99",Lenovo,Legion,Y530,3,Windows 10 Pro,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,256GB NVMe SSD + 1TB HDD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Acer - Gaming Laptop - 15.6"" FHD IPS, Intel Core i7-9750H (2.60 GHz), NVIDIA GeForce GTX 1650, 8 GB RAM, 256 GB SSD, Windows 10 Home 64-bit, Nitro 7 (AN715-51-73BU)","1,054.99",Acer,Nitro 7,AN715-51-73BU,5,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,256 GB PCIe NVMe SSD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"MSI GL Series GL65 9SDK-034 15.6"" Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 8 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop","1,049.00",MSI,GL Series,GL65 9SDK-034,5,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,512 GB NVMe SSD,8 GB,NVIDIA GeForce GTX 1660 Ti,6 GB,"15.6"""
Newest ASUS ROG Strix-G 120Hz Gaming Laptop(Aura SYNC) | 15.6 FHD IPS Display| 9TH Intel 6-Core i7-9750H|16GB 2666MHz|512GB PCIe SSD| NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,"1,049.00",,Strix-G,ROG,,Windows 10 Home,Intel Core i7 9th Gen,2.60 GHz,,,16 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Asus TUF 15.6"" Gaming Laptop R7-3750H 8GB 256GB SSD 1TB HDD W10 GTX 1650","1,042.33",,,,,,,,,,,,,"15.6"""
"Newest ASUS ROG Strix G 15.6"" FHD 120Hz Premium Gaming Laptop, Intel 6-Core i7-9750H upto 4.5GHz, 8GB RAM, 500GB HDD, NVIDIA GTX 1650, Illuminated Chiclet Keyboard RGB, Windows 10","1,037.99",ASUS,,ROG Strix G,,Windows 10 Home,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,500GB HDD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Open Box: MSI GL Series GL73 9SDK-413 17.3"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop","1,035.00",MSI,GL Series,GL73 9SDK-413,,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,512 GB NVMe SSD,16 GB,NVIDIA GeForce GTX 1660 Ti,6 GB,"17.3"""
"MSI GL Series GL63 8RC-069 Gaming Laptop GTX 1050 4 GB i5-8300H 15.6"" Windows 10 Home 64-Bit","1,028.00",MSI,GL Series,GL63 8RC-069,4,Windows 10 Home 64-Bit,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,256 GB SSD,8 GB,NVIDIA GeForce GTX 1050,4 GB,"15.6"""
"Lenovo IdeaPad 330 81FL0066US 17.3"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 12 GB Memory 1 TB HDD 16 GB Optane Memory Windows 10 Home 64-bit Gaming Laptop","1,020.35",Lenovo,IdeaPad 330-17ICH,81FL0066US,3,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB,12 GB,NVIDIA GeForce GTX 1050,4 GB,"17.3"""
"XPC MSI GF65 THIN Gamer Notebook (Intel 9th Gen i7-9750H, 16GB RAM, 512GB NVMe SSD, NVIDIA GTX 1660 Ti 6GB, 15.6"" Full HD 120Hz 3ms, Windows 10) VR Ready Gaming Laptop","1,019.00",XOTIC PC,GF65 THIN,GF65 THIN 9SD-004,,Windows 10 Home,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,,16 GB,NVIDIA GeForce GTX 1660 Ti,6 GB,"15.6"""
New HP Pavilion Thin&Powerful 15.6 Micro-edge FHD IPS Gaming Laptop| Intel Core i7-9750H 6-core |8GB DDR4|256GB PCIe M.2 SSD| NVIDIA GeForce GTX1650-4G | Green Backlit Keyboard |Windows 10,"1,014.99",,,Pavilion-Gaming,,Windows 10 Home,Intel Core i7 9th Gen,2.60 GHz,,,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Refurbished: HP OMEN 15-DC0030CA 15.6"" 144 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop","1,002.46",HP,OMEN,15-DC0030CA,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB HDD + 256 GB SSD,16 GB,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
"Lenovo IdeaPad L340 81LL0002US 17.3"" IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1650 8 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",999.99,Lenovo,IdeaPad L340,81LL0002US,,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,1 TB HDD + 128 GB SSD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
"Newest Acer Nitro 5 15.6"" FHD IPS Gaming Laptop |9th Gen Intel Quad Core i5-9300H| 32GB DDR4|1TB PCI-e SSD+1TB HDD | Nvidia Geforse GTX1050 GDDR5 | Backlit Keyboard | Window 10| Include Sleeve",999.99,Acer,Nitro 5,,,Windows 10 Home,Intel Core i5 9th Gen,2.40 GHz,Quad-core Processor,,32 GB,NVIDIA GeForce GTX 1050,3 GB,"15.6"""
"Newest Dell G5 15.6"" Full HD Gaming Laptop(8G DDR4 Memory/256G SSD M.2+1TB HDD) |Intel Core i7-8750H 6-Core |NVIDIA GeForce GTX 1050Ti 4GB|802.11ac + Bluetooth |Backlit Keyboard|Windows 10 Home| Red",999.99,DELL,G5 Gaming,,,Windows 10,Intel Core i7 8th Gen,2.20 GHz,6-core Processor,256GB SSD + 1TB HDD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Lenovo Thinkpad T470 14"" FHD Laptop i5-6300 8GB 256GB SSD W10P 20JMS0Q000",999.95,Lenovo,ThinkPad,Thinkpad T470,,Windows 10 Pro,Intel Core i5 6th Gen,6300U (2.40 GHz),,256GB SSD,8 GB,Integrated Graphics,Shared system memory,"14.0"""
"ASUS - Gaming Laptop - 15.6"" 120 Hz IPS-level - AMD Ryzen 5 3550H (up to 3.7 GHz) - NVIDIA GeForce RTX 2060 - 16 GB DDR4 RAM - 512 GB SSD - Windows 10 - TUF (FX505DV-EH54)",999,ASUS,TUF Gaming,FX505DV-EH54,4,Windows 10 Home 64-bit,AMD Ryzen 5 2nd Gen,3550H (2.10 GHz),Quad-core Processor,512 GB M.2 PCIe NVMe SSD,16 GB,NVIDIA GeForce RTX 2060,6 GB,"15.6"""
"MSI GF Series GF63 THIN 9SC-652 15.6"" 120 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1650 8 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",999,MSI,GF Series,GF63 THIN 9SC-652,5,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,512 GB NVMe SSD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"MSI Alpha Series ALPHA 15 A3DD-004 15.6"" 144 Hz IPS AMD Ryzen 7 2nd Gen 3750H (2.30 GHz) AMD Radeon RX 5500M 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",999,MSI,Alpha Series,ALPHA 15 A3DD-004,4,Windows 10 Home 64-bit,AMD Ryzen 7 2nd Gen,3750H (2.30 GHz),Quad-core Processor,512 GB NVMe SSD,16 GB,AMD Radeon RX 5500M,4 GB,"15.6"""
"MSI GL63 9SDK-611 15.6"" Gaming Laptop i7-9750H 16GB 512GB SSD GTX 1660 Ti",999,MSI,,GL63 9SDK-610,,Windows 10 Home,,,,512GB NVMe SSD,16 GB,,6G GDDR6,"15.6"""
"MSI GL62M 15.6"" IPS GTX 1050 i5-7300HQ 8 GB Memory 256 GB SSD Windows 10 Home Gaming Laptop English Version",998,MSI,GL Series,GL62M 7RD-1407,4,Windows 10 Home 64-Bit,Intel Core i5 7th Gen,7300HQ (2.50 GHz),Quad-core Processor,256 GB SSD,8 GB,NVIDIA GeForce GTX 1050,2 GB,"15.6"""
"HP Pavilion 17-cd0010nr 17.3"" IPS Intel Core i5 9th Gen 9300H (2.40 GHz) NVIDIA GeForce GTX 1050 8 GB Memory 256 GB SSD Windows 10 Home 64-bit Gaming Laptop",989.97,HP,Pavilion,17-cd0010nr,,Windows 10 Home 64-bit,Intel Core i5 9th Gen,9300H (2.40 GHz),Quad-core Processor,256 GB M.2 PCIe NVMe SSD,8 GB,NVIDIA GeForce GTX 1050,3 GB,"17.3"""
"Lenovo ThinkPad L13 Clam 13.3"" Laptop i5-10210U 8GB 128GB SSD Windows 10 Pro",982.05,,,,,,,,,,,,,"13.3"""
Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 32GB DDR4| 512GB PCIE SSD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,979.99,,,TUF Gaming,,Windows 10,AMD Ryzen 7,,,,32 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 32GB DDR4| 512GB PCIE SSD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,979.99,,,TUF Gaming,,Windows 10,AMD Ryzen 7,,,,32 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
"Lenovo ThinkPad E14 14"" Full HD Laptop i7-10510U 8GB 256GB SSD Windows 10 Pro",978.5,,,,,,,,,,,,,"14.0"""
"Toshiba Tecra A40-E1420 14"" FHD Laptop i5-8250U 8GB 256GB SSD Windows 10 Pro",977.14,,,,,,,,,,,,,"14.0"""
"Toshiba Tecra A40-E1420 14"" FHD Laptop i5-8250U 8GB 256GB SSD Windows 10 Pro",977.14,,,,,,,,,,,,,"14.0"""
"MSI GF Series GF65 THIN 9SD 15.6"" 120 Hz IPS Intel Core i5 9th Gen 9300H (2.40 GHz) NVIDIA GeForce GTX 1660 Ti 8 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",974,,,,,,,,,,,,,
"Newest HP Pavilion 15.6"" FHD IPS Premium Gaming Laptop, 9th Gen Intel 6-Core i7-9750H upto 4.5GHz, 8GB RAM, 500GB HDD, NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, Windows 10",972.99,HP,,Pavilion,,Windows 10 Home,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,500GB HDD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Newest Dell G5 15.6"" Full HD Gaming Laptop(16G DDR4 Ram/256G SSD M.2+1TB HDD) |Intel Core i7-8750H 6-Core |NVIDIA GeForce GTX 1050Ti 4GB|802.11ac + Bluetooth |Backlit Keyboard|Windows 10 Home| Red",969.89,DELL,G5 Gaming,,,Windows 10,Intel Core i7 8th Gen,2.20 GHz,6-core Processor,256GB SSD + 1TB HDD,16 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
Eluktronics N950KP6 Premium VR Ready Gaming Laptop - Intel G4560 Dual Core Desktop CPU 6GB GDDR5 NVIDIA GeForce 1060 GPU 15.6” 72% NTSC Full HD IPS RGB Backlit Keys 256GB SATA SSD + 8GB DDR4 RAM,968.95,,,N950KP6,5,Windows 10 Home,Intel Pentium dual-core,2.2,Dual-core Processor,256 GB,8 GB,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
