,name,price,brand,rating,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen,weight
369,"HP Laptop EliteBook 850 G5 (6NT02UT#ABA) Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-bit",1047.97,HP,-1,Intel Core i5 8th Gen,1.6,4,256,8,Intel UHD Graphics 620,Shared system memory,15.6,1.36
370,"Refurbished: Apple Laptop MacBook Air MJVG2LL/A Intel Core i5 5th Gen 5250U (1.60 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 6000 13.3"" Mac OS X v10.10 Yosemite (Scratch and Dent)",481.99,Apple,5,Intel Core i5 5th Gen,1.6,2,256,8,Intel HD Graphics 6000,Shared system memory,13.3,2.26
371,"HP Laptop EliteBook 735 G5 4HZ62UT#ABA AMD Ryzen 7 1st Gen 2700U (2.20 GHz) 8 GB Memory 256 GB SSD AMD Radeon Vega 10 13.3"" Windows 10 Pro 64-bit",606.47,HP,3,AMD Ryzen 7 1st Gen,2.2,4,256,8,AMD Radeon Vega 10,Shared system memory,13.3,2.1
372,"HP Laptop Pavilion 13-an0010nr Intel Core i5 8th Gen 8265U (1.60 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Windows 10 Home",649.99,HP,-1,Intel Core i5 8th Gen,1.6,4,256,8,Intel UHD Graphics 620,Shared system memory,13.3,3.25
373,"Refurbished: Dell Latitude E7240 12.5"" 1366x768 Laptop PC, Intel Core i5-4300U 1.9GHz, 8GB DDR3 RAM, 256GB SSD, Windows 10 Pro",199.99,DELL,4,Intel Core i5 4th Gen,1.9,2,256,8,Intel HD Graphics,-1,12.5,2.6
374,"HP 17.3"" HD+ Notebook,8th Gen Intel Quad Core i5-8265U Processor,16GB DDR4 RAM,1TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",717.99,HP,-1,Intel Core i5 8th Gen,1.6,4,1000,16,Intel UHD Graphics 620,-1,17.3,1.62
375,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 16GB RAM, 1TB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",539.99,Lenovo,-1,AMD Dual-Core Processor,3.1,2,1000,16,AMD Radeon R5 Series,Shared system memory,15.6,1.91
376,"Dell Inspiron 15.6"" Premium Customized Full HD Touch Laptop Intel 8th Gen Quad-Core i5-8250U Processor 16GB RAM 1024GB SSD 500GB HDD DVD HDMI Upgradable to 16GB RAM 1TB SSD 2TB HDD Windows 10 Blue",791.37,DELL,4,Intel Core i5,1.6,4,1524,16,Intel UHD Graphics 620,-1,15.6,1.59
377,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 16GB RAM, 128GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S",379.99,Lenovo,-1,AMD Dual-Core Processor,3.1,2,128,16,AMD Radeon R5 Series,Shared system memory,15.6,1.8
378,"2019 HP Elitebook 840 G5 14"" IPS Full HD FHD (1920x1080) Business Laptop (Intel Quad-Core i5-8250U, 8GB DDR4 RAM, 256GB PCIe NVMe M.2 SSD) Backlit, Type-C Thunderbolt, B&O Audio, HDMI, Windows 10 Pro",899.99,HP,-1,Intel Core i5 8th Gen,1.6,4,256,8,Intel UHD Graphics 620,-1,14,1.5
379,"2019 Lenovo ideapad S340 15.6"" HD Premium Home & Business Laptop, Intel Quad Core i5-8265U upto 3.9GHz, 4GB RAM, 500GB HDD, USB-C, WIFI, HDMI, Webcam, Windows 10, Abyss Blue",492.99,Lenovo,-1,Intel Core i5 8th Gen,1.6,4,500,4,Intel UHD Graphics 620,Shared system memory,15.6,2.4
380,"Dell Inspiron 15.6"" TouchScreen Full HD Laptop,8th Gen Intel Core i3-8145U,8GB DDR4,256GB SSD,Intel UHD Graphics 620,Wifi-AC, Bluetooth 4.1,HDMI,USB,Finger Print Reader,Windows 10 Pro",525,DELL,-1,Intel Core i3 8th Gen,2.1,2,256,8,Intel UHD Graphics 620,-1,15.6,3.35
381,"HP EliteBook 840 G5 Premium School and Business Laptop (Intel 8th Gen i7-8550U Quad-Core, 32GB RAM, 1TB PCIe SSD, 14"" FHD 1920x1080 Sure View Display, Thunderbolt3, NFC, Fingerprint, Win 10 Pro)",2049,HP,5,Intel Core i7,1.8,4,1000,32,Integrated Intel UHD Graphics 620,-1,14,1.85
382,"Dell Inspiron 15 5000 Series 15.6"" Customized Business Laptop Intel Core i5-7200U Processor 4GB RAM 500GB HDD Upgradable to 16GB RAM 1TB SSD 2TB HDD Windows 10 Professional Black",571.62,DELL,-1,Intel Core i5,2.5,2,500,4,Intel HD Graphics 620,-1,15.6,2.3
383,"Lenovo ThinkBook 14s 20RM0004US 14"" Notebook, Laptop  - 512GB SSD, Intel Core i7 8th Gen 4.60 GHz, 16GB Memory, AMD Radeon 540X 2GB GDDR5 Graphics, Windows 10 Pro 64 - Mineral Grey",999.95,Lenovo,5,Intel Core i7 8th Gen,1.8,4,2515,16,AMD Radeon 540X,2 GB,14,1.5
384,"Newest HP 14"" HD Touchscreen Premium Home & Business Laptop, AMD Ryzen 3 3200U Dual-Core up to 3.5GHz, 8GB RAM, 128GB SSD, AMD Radeon Vega 3, WIFI, HDMI, USB-C, GbE LAN, Windows 10",371.99,HP,-1,AMD Ryzen 3,2.6,2,128,8,AMD Radeon Vega 3,-1,14.1,1.1
385,"Dell Inspiron 15 5575 Home and Business Laptop (AMD Ryzen 5 2500U 4-Core, 16GB RAM, 256GB  PCIe SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Vega 8, Wifi, Bluetooth, Webcam, 2xUSB 3.1, Win 10 Home)",799,DELL,-1,AMD Ryzen 5 1st Gen,2,4,1256,16,AMD Radeon Vega 8,Shared system memory,15.6,1.13
386,"Lenovo Laptop IdeaPad L340 81M0003HUS Intel Core i3 8th Gen 8145U (2.10 GHz) 8 GB Memory 1 TB HDD Intel UHD Graphics 620 17.3"" Windows 10 Home 64-bit",582.97,Lenovo,-1,Intel Core i3 8th Gen,2.1,2,1000,8,Intel UHD Graphics 620,Shared system memory,17.3,1.5
387,"Dell Inspiron 15 5000 15.6"" Full HD Touchscreen (1920x1080) Premium Business Laptop| 8th Gen Intel Quad-Core i5-8250U|8GB DDR4|128GBSSD| HDMI|Wi-Fi AC|Waves MaxxAudio|Windows 10",639.99,dell,-1,Intel Core i5 8th Gen,1.6,4,128,8,-1,-1,15.6,2.23
388,"Lenovo IdeaPad 330 15.6"" HD Notebook, Intel Dual-Core i3-8130U Upto 3.4GHz, 8GB DDR4, 128GB SSD, HDMI, USB Type-C, Card Reader, Wifi, Bluetooth, Windows 10 Professional 64Bit (Plum Purple)",409.99,Lenovo,-1,Intel Core i3 8th Gen,2.2,2,128,8,Intel HD Graphics 620,Shared system memory,15.6,2
389,"Lenovo IdeaPad 330 15.6"" HD Notebook, Intel Dual-Core i3-8130U Upto 3.4GHz, 12GB DDR4, 256GB SSD, HDMI, USB Type-C, Card Reader, Wifi, Bluetooth, Windows 10 Professional 64Bit (Plum Purple)",459.99,Lenovo,-1,Intel Core i3 8th Gen,2.2,2,256,12,Intel HD Graphics 620,Shared system memory,15.6,1.42
390,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 4GB RAM, 128GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",299.99,Lenovo,-1,AMD Dual-Core Processor,3.1,2,128,4,AMD Radeon R5 Series,Shared system memory,15.6,3
391,"Refurbished: Lenovo Laptop T420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 12 GB Memory 500 GB HDD 14.0"" Windows 7 Professional 64-Bit",245.99,Lenovo,-1,Intel Core i5 2nd Gen,2.5,4,500,12,-1,Shared system memory,14,3
392,"Lenovo IdeaPad S540 15"", 15.6"" FHD, UHD Graphics 620, i7-8565U Processor, 12 GB DDR4 2400 MHz (4 GB Onboard + 8 GB DIMM) RAM, 512 GB SSD PCIe, Win 10 Home 64",709.99,Lenovo,-1,Intel Core i7 8th Gen,1.8,4,512,12,Intel UHD Graphics 620,Shared system memory,15.6,2.2
393,"Refurbished: Lenovo Grade A Laptop ThinkPad X250 Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB Memory 512 GB SSD Intel HD Graphics 5500 12.5"" Windows 10 Home 64-bit (Multi-language)",334.99,Lenovo,5,Intel Core i5 5th Gen,2.3,2,512,8,Intel HD Graphics 5500,Shared system memory,12.5,2.7
394,"HP Laptop ProBook 640 G4 (3XJ57UT#ABA) Intel Core i5 7th Gen 7200U (2.50 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit",599.99,HP,-1,Intel Core i5 7th Gen,2.5,2,500,4,Intel HD Graphics 620,Shared system memory,14,2.33
395,"Dell Vostro 3481 14"" HD Notebook, Intel Dual-Core i3-7020U 2.3GHz, 8GB RAM, 128GB SSD, HDMI, VGA, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",399.99,DELL,-1,Intel Core i3 7th Gen,2.3,2,128,8,Intel HD Graphics 620,Shared system memory,14,1.91
396,"Dell Vostro 3481 14"" HD Notebook, Intel Dual-Core i3-7020U 2.3GHz, 8GB RAM, 256GB SSD, HDMI, VGA, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",399.99,DELL,-1,Intel Core i3 7th Gen,2.3,2,256,8,Intel HD Graphics 620,Shared system memory,14,2.1
397,"Refurbished: Lenovo Grade B Laptop T440S Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB Memory 128 GB SSD Intel HD Graphics 4400 14.0"" Windows 10 Pro 64-Bit",327.32,Lenovo,5,Intel Core i7 4th Gen,2.1,2,128,8,Intel HD Graphics 4400,Shared system memory,14,1.9
398,"HP 250 G5 15.6"" HD Notebook, Intel Dual-Core i5-6200U Upto 2.8GHz, 16GB RAM, 512GB SSD, DVDRW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",619.99,HP,-1,Intel Core i5 6th Gen,2.3,2,512,16,Intel HD Graphics 520,Shared system memory,15.6,1.78
399,"HP 250 G5 15.6"" HD Notebook, Intel Dual-Core i5-6200U Upto 2.8GHz, 8GB RAM, 512GB SSD, DVDRW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",559.99,HP,-1,Intel Core i5 6th Gen,2.3,2,512,8,Intel HD Graphics 520,Shared system memory,15.6,1.13
400,"Refurbished: HP Laptop 6470B Intel Core i5 3210M (2.50 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",314.99,HP,5,Intel Core i5,2.5,4,256,8,-1,-1,14,2.2
401,"HP 250 G5 15.6"" HD Notebook, Intel Dual-Core i5-6200U Upto 2.8GHz, 8GB RAM, 128GB SSD, DVDRW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",499.99,HP,-1,Intel Core i5 6th Gen,2.3,2,128,8,Intel HD Graphics 520,Shared system memory,15.6,2.9
402,"Asus X555QA 15.6"" HD Notebook, AMD Quad-Core A12-9720P Upto 3.6GHz, 8GB RAM, 128GB SSD, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",359.99,ASUS,-1,AMD Quad-Core Processor,2.7,4,128,8,AMD Radeon R7 Series,Shared system memory,14,2.1
403,"Lenovo Laptop IdeaPad 710S Plus-13IKB (80W3004MUS) Intel Core i5 7th Gen 7200U (2.50 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 620 13.3"" Windows 10 Home 64-Bit",699,Lenovo,-1,Intel Core i5 7th Gen,2.5,2,256,8,Intel HD Graphics 620,Shared system memory,13.3,2.5
404,"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i5 - 16 GB Memory - 256 GB Solid State Drive (Latest Model) - Platinum",1399,Microsoft,-1,Intel Core i5 10th Gen,1.1,4,256,16,Intel Iris Plus Graphics,Shared system memory,12.3,2.8
405,"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i7 - 16 GB Memory - 512 GB Solid State Drive (Latest Model) - Platinum",1899,Microsoft,-1,Intel Core i7 10th Gen,1.3,4,512,16,Intel Iris Plus Graphics,Shared system memory,12.3,1.1
406,"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i5 - 8 GB Memory - 256 GB Solid State Drive (Latest Model) - Matte Black",1199,Microsoft,-1,Intel Core i5 10th Gen,1.1,4,256,8,Intel Iris Plus Graphics,Shared system memory,12.3,1.2
407,"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i5 - 8 GB Memory - 256 GB Solid State Drive (Latest Model) - Platinum",1099,Microsoft,-1,Intel Core i5 10th Gen,1.1,4,256,8,Intel Iris Plus Graphics,Shared system memory,12.3,1.36
408,"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i5 - 8 GB Memory - 128 GB Solid State Drive (Latest Model) - Platinum",899,Microsoft,-1,Intel Core i5 10th Gen,1.1,4,128,8,Intel Iris Plus Graphics,Shared system memory,12.3,2.2
409,"HP 240 G6 14"" HD Notebook, Intel Dual-Core i3-6006U 2.0 GHz, 16 GB RAM, 512 GB SSD, DVD-RW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",469.99,HP,-1,Intel Core i3 6th Gen,2,2,512,16,Intel HD Graphics 520,Shared system memory,14,1.15
410,"Dell Inspiron 15.6"" TouchScreen HD Laptop,8th Gen Intel Core i5-8265U,16GB DDR4,256GB SSD,Intel UHD Graphics 620,Wifi-AC, Bluetooth 4.1,HDMI,USB, Windows 10 Pro",596.99,DELL,-1,Intel Core i5 8th Gen,1.6,4,256,16,Intel UHD Graphics 620,-1,15.6,2.67
411,"Open Box: Lenovo V330-14ARR AMD Ryzen 5 2500U (2.00 GHz) 8 GB Memory 256 GB SSD AMD Radeon Vega 8 14.0"" Windows 10 Pro 64-bit Laptop 81B1001GUS",527,Lenovo,-1,AMD Ryzen 5 1st Gen,2,4,256,8,AMD Radeon Vega 8,Shared system memory,14,1.7
412,"ASUS VivoBook S15 S512 Thin and Light 15.6"" FHD, Intel Core i7-8565U CPU, 8 GB DDR4 RAM, 256 GB PCIe NVMe SSD + 1 TB HDD, Windows 10 Home, S512FA-DB71, Silver Metal",812.97,ASUS,-1,Intel Core i7 8th Gen,1.8,4,1256,8,Intel UHD Graphics 620,Shared system memory,15.6,2.1
413,"Newest Lenovo Yoga 730 2-in-1 15.6"" FHD IPS Touch Customized Laptop | Intel Quad Core i7-8565U |  16GB RAM 1024GB SSD  | Backlit Keyboard | Upto 9 Hours Mixed Usage | Windows 10 Iron Gray",1029.96,Lenovo,-1,Intel Core i7,1.8,4,1024,16,Intel UHD Graphics 620,-1,15.6,1.6
414,"HP 17.3"" HD+ TouchScreen Notebook, AMD Ryzen 5 2500U Processor, 12GB DDR4 RAM,1TB HDD,AMD Vega 8 Graphics,DVD-RW,HD Webcam,Wifi-AC, Bluetooth,USB, HDMI, Windows 10 Home",999.95,HP,5,AMD Ryzen 5 1st Gen,2,4,1000,12,AMD Radeon Vega 8,-1,17.3,1.27
415,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,32GB DDR4 RAM,2TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",1125,HP,-1,Intel Core i7 8th Gen,1.8,4,2000,32,Intel UHD Graphics 620,-1,17.3,2.3
416,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,32GB DDR4 RAM,1TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",1025,HP,-1,Intel Core i7 8th Gen,1.8,4,1000,32,Intel UHD Graphics 620,-1,17.3,1.65
417,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,16GB DDR4 RAM,128GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",825,HP,-1,Intel Core i7 8th Gen,1.8,4,128,16,Intel UHD Graphics 620,-1,17.3,1.43
418,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,32GB DDR4 RAM,128GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",925,HP,-1,Intel Core i7 8th Gen,1.8,4,128,32,Intel UHD Graphics 620,-1,17.3,2.14
419,"ASUS VivoBook 15.6"" FHD Laptop, Quad-Core Ryzen 5 2500U Processor (up to 3.6 GHz) with Radeon Vega 8 Graphics, 8 GB DDR4, 256 GB M.2 SSD, 802.11ac Wi-Fi - F505ZA-DH51",599,ASUS,4,AMD Ryzen 5 1st Gen,2,4,256,8,AMD Radeon Vega 8,Shared system memory,15.6,1.75
420,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,16GB DDR4 RAM,2TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",1075,HP,-1,Intel Core i7 8th Gen,1.8,4,2000,16,Intel UHD Graphics 620,-1,17.3,2
421,"Lenovo IdeaPad 330 15.6"" FHD Notebook, AMD Quad-Core Ryzen 7 2700U Upto 3.8GHz, 16GB RAM, 512GB SSD, DVD-RW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",709.99,Lenovo,-1,AMD Ryzen 7 1st Gen,2.2,4,512,16,AMD Radeon RX Vega 10,Shared system memory,15.6,1.4
422,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,8GB DDR4 RAM,2TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",999,HP,-1,Intel Core i7 8th Gen,1.8,4,2000,8,Intel UHD Graphics 620,-1,17.3,2.31
423,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,8GB DDR4 RAM,512GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",875,HP,-1,Intel Core i7 8th Gen,1.8,4,512,8,Intel UHD Graphics 620,-1,17.3,2.3
424,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,4GB DDR4 RAM,128GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",749,HP,-1,Intel Core i7 8th Gen,1.8,4,128,4,Intel UHD Graphics 620,-1,17.3,4.42
425,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,32GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",940,HP,-1,Intel Core i7 8th Gen,1.8,4,256,32,Intel UHD Graphics 620,-1,17.3,2.62
426,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,4GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",775,HP,-1,Intel Core i7 8th Gen,1.8,4,256,4,Intel UHD Graphics 620,-1,17.3,2.02
427,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,16GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",860,HP,-1,Intel Core i7 8th Gen,1.8,4,256,16,Intel UHD Graphics 620,-1,17.3,1.6
428,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,16GB DDR4 RAM,1TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",975,HP,-1,Intel Core i7 8th Gen,1.8,4,1000,16,Intel UHD Graphics 620,-1,17.3,3.35
429,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,8GB DDR4 RAM,1TB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",925,HP,-1,Intel Core i7 8th Gen,1.8,4,1000,8,Intel UHD Graphics 620,-1,17.3,1.16
430,"Lenovo IdeaPad 330 15.6"" FHD Notebook, AMD Quad-Core Ryzen 7 2700U Upto 3.8GHz, 16GB RAM, 1TB SSD, DVD-RW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",769.99,Lenovo,-1,AMD Ryzen 7 1st Gen,2.2,4,1000,16,AMD Radeon RX Vega 10,Shared system memory,15.6,1.15
431,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,8GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",799,HP,-1,Intel Core i7 8th Gen,1.8,4,256,8,Intel UHD Graphics 620,-1,17.3,1.4
432,"Refurbished: Microsoft Laptop Surface Laptop 2 LUM-00001 Intel Core i7 8th Gen 8650U (1.90 GHz) 16 GB Memory 1 TB SSD Intel UHD Graphics 620 13.5"" Touchscreen Windows 10 Home 64-bit",2539.99,Microsoft,-1,Intel Core i7 8th Gen,1.9,4,1000,16,Intel UHD Graphics 620,Shared system memory,13.5,1.7
433,"Dell inspiron 15.6"" TouchScreen Full HD Laptop, 8th Gen Intel Core i3-8130U, 4GB DDR4 RAM, 128GB SSD, Intel® UHD Graphics 620, Wifi 802.11AC, Bluetooth 4.2, DVD-RW, HDMI, USB, Windows 10 Pro",499,DELL,-1,Intel Core i3 8th Gen,2.2,4,128,4,Intel UHD Graphics 620,-1,15.6,2.3
434,"DELL Laptop Latitude 3480 (XPMM1) Intel Core i5 7th Gen 7200U (2.50 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-Bit",750.95,DELL,-1,Intel Core i5 7th Gen,2.5,2,500,8,Intel HD Graphics 620,Shared system memory,14,2.5
435,"ASUS ZenBook 14 Ultra-Slim Laptop 14"" Full HD NanoEdge Bezel, Intel Core i7-8565U, 16 GB RAM, 512 GB PCIe SSD, GeForce MX250, Innovative ScreenPad 2.0, Windows 10 Pro, UX434FL-DB77, Royal Blue",1218.97,ASUS,3,Intel Core i7 8th Gen,1.8,4,512,16,NVIDIA GeForce MX250,2 GB,14,3.2
436,"Newest Dell Inspiron 15.6"" HD Touchscreen Flagship Business Laptop PC, Intel Dual-Core i3-8145U Processor up to 3.9GHz, 8GB RAM, 128GB SSD, WIFI, HDMI, Ethernet, Windows 10",418.68,DELL,-1,Intel Core i3 8th Gen,2.1,2,128,8,Intel UHD Graphics 620,Shared system memory,15.6,2.1
